GeneID,Name
LOC105444841,uncharacterized LOC105444841
LOC100890390,multiple epidermal growth factor-like domains protein 10
LOC100890465,uncharacterized LOC100890465
LOC115918302,uncharacterized LOC115918302
LOC754465,uncharacterized LOC754465
LOC756575,"protein Skeletor, isoforms B/C"
LOC115919447,"protein Skeletor, isoforms B/C-like"
LOC100890774,multiple epidermal growth factor-like domains protein 6
LOC115919448,multiple epidermal growth factor-like domains protein 6
LOC115919450,multiple epidermal growth factor-like domains protein 11
LOC115919451,multiple epidermal growth factor-like domains protein 6
LOC115919452,uncharacterized LOC115919452
LOC115919446,LDLR chaperone boca-like
LOC115918069,INO80 complex subunit D-like
LOC115919333,snRNA-activating protein complex subunit 5-like
LOC752355,transcription initiation factor IIA subunit 2
LOC100890742,uncharacterized LOC100890742
LOC105439674,uncharacterized LOC105439674
LOC105438941,uncharacterized LOC105438941
LOC105436454,uncharacterized LOC105436454
LOC115919456,delta-like protein D
LOC115919457,uncharacterized LOC115919457
LOC105436968,fibropellin-1-like
LOC100891709,uncharacterized LOC100891709
LOC584909,uncharacterized LOC584909
LOC100890249,uncharacterized LOC100890249
LOC100890323,uncharacterized LOC100890323
LOC115918319,multiple epidermal growth factor-like domains protein 11
LOC115918308,uncharacterized LOC115918308
LOC100890531,uncharacterized LOC100890531
LOC115919458,uncharacterized LOC115919458
LOC115918323,uncharacterized LOC115918323
LOC754518,"protein Skeletor, isoforms B/C"
LOC115918320,multiple epidermal growth factor-like domains protein 6
LOC115919460,multiple epidermal growth factor-like domains protein 11
LOC763793,multiple epidermal growth factor-like domains protein 11
LOC115919462,multiple epidermal growth factor-like domains protein 10
LOC115919463,multiple epidermal growth factor-like domains protein 11
LOC754502,multiple epidermal growth factor-like domains protein 11
LOC105436969,uncharacterized LOC105436969
LOC578794,40S ribosomal protein S27-like
slc35b1,solute carrier family 35 member B1
LOC100891166,uncharacterized LOC100891166
LOC752987,uncharacterized LOC752987
LOC100891788,NAD-dependent protein deacetylase 2
LOC582157,uncharacterized LOC582157
LOC115930003,uncharacterized LOC115930003
LOC582113,NA
pex11g,peroxisomal biogenesis factor 11 gamma
LOC582027,uncharacterized LOC582027
LOC115930065,serine/arginine-rich splicing factor 3-like
LOC584693,serine/arginine-rich splicing factor RSZ21A
LOC584716,serine/arginine-rich splicing factor 7
LOC100890059,uncharacterized LOC100890059
LOC105440126,normal mucosa of esophagus-specific gene 1 protein-like
LOC115919187,uncharacterized LOC115919187
LOC105442832,scaffold attachment factor B2
chmp5,charged multivesicular body protein 5
LOC581523,acidic leucine-rich nuclear phosphoprotein 32 family member B
LOC105442475,uncharacterized LOC105442475
LOC764487,uncharacterized LOC764487
gtf2e2,general transcription factor IIE subunit 2
txnl1,thioredoxin like 1
LOC115919485,monocarboxylate transporter 2-like
LOC100891139,monocarboxylate transporter 7
fer,FER tyrosine kinase
LOC105445197,uncharacterized LOC105445197
b3galt1,"beta-1,3-galactosyltransferase 1"
LOC115919461,uncharacterized LOC115919461
LOC578005,coronin-2B
LOC577934,"carnitine O-palmitoyltransferase 1, liver isoform"
LOC577795,tetraspanin-31
LOC100888900,"UDP-D-xylose:L-fucose alpha-1,3-D-xylosyltransferase 3"
LOC100888971,uncharacterized LOC100888971
LOC105445104,uncharacterized LOC105445104
LOC105445105,melanoregulin
LOC100889045,uncharacterized LOC100889045
LOC105445107,uncharacterized LOC105445107
LOC105445109,uncharacterized LOC105445109
LOC100889128,uncharacterized LOC100889128
LOC582397,C-4 methylsterol oxidase-like
mfsd6,major facilitator superfamily domain containing 6
LOC582326,glycine-rich RNA-binding protein GRP1A
ccnh,cyclin H
LOC582639,uncharacterized LOC582639
LOC100889512,probable cysteine desulfurase
LOC115930024,galactosylceramide sulfotransferase-like
LOC100891876,carbohydrate sulfotransferase 1
LOC105446336,atrial natriuretic peptide receptor 1
LOC100891808,zinc transporter 2
LOC115919353,uncharacterized LOC115919353
LOC581594,uncharacterized LOC581594
phf14,PHD finger protein 14
LOC105446332,uncharacterized LOC105446332
LOC582410,zinc transporter ZIP12
LOC582310,uncharacterized LOC582310
kmt2c,lysine methyltransferase 2C
rab11,rab11 GTPase homolog SUrab11p
LOC583649,ras-related protein RABF2b
LOC100891418,uncharacterized LOC100891418
LOC100891338,uncharacterized LOC100891338
st8sia3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"
wdr7,WD repeat domain 7
LOC594620,alpha-mannosidase 2x
LOC115919234,uncharacterized LOC115919234
LOC576276,heat shock cognate 71 kDa protein
LOC576208,heat shock cognate 71 kDa protein
LOC754831,transient receptor potential cation channel subfamily M member-like 2
LOC115918247,transient receptor potential cation channel subfamily M member-like 2
LOC584520,transient receptor potential cation channel subfamily M member 2
rpl23,ribosomal protein L23
LOC100889163,uncharacterized LOC100889163
ccdc115,coiled-coil domain containing 115
LOC592279,nucleolar protein dao-5
LOC588819,amidase
LOC105443268,amidase-like
LOC105443271,amidase-like
LOC100889766,amidase
LOC115918309,uncharacterized LOC115918309
LOC762961,gastrin/cholecystokinin type B receptor-like
LOC115918298,cathepsin Z-like
LOC753899,plexin-A2
LOC100889463,uncharacterized LOC100889463
LOC115929874,proteasomal ubiquitin receptor ADRM1-like
LOC115919474,uncharacterized LOC115919474
LOC105443808,uncharacterized LOC105443808
LOC105443809,uncharacterized LOC105443809
LOC115919478,amidase-like
LOC578947,amidase
LOC115919479,uncharacterized LOC115919479
LOC115919480,gastrin/cholecystokinin type B receptor-like
LOC580617,cathepsin Z
LOC580553,plexin-A2
LOC115919110,uncharacterized LOC115919110
LOC105443806,proteasomal ubiquitin receptor ADRM1-like
LOC115919542,uncharacterized LOC115919542
LOC115929985,uncharacterized LOC115929985
LOC763041,integumentary mucin A.1
LOC100890104,uncharacterized LOC100890104
trabd,TraB domain containing
LOC100890406,transient receptor potential cation channel subfamily V member 6-like
LOC115919484,uncharacterized LOC115919484
LOC105439494,uncharacterized LOC105439494
LOC105438307,uncharacterized LOC105438307
tubgcp6,tubulin gamma complex associated protein 6
lrguk,leucine rich repeats and guanylate kinase domain containing
LOC581763,FERM domain-containing protein 4A
gns,glucosamine (N-acetyl)-6-sulfatase
LOC105445660,THAP domain-containing protein 3
lrrk2,leucine rich repeat kinase 2
LOC100893399,MIF4G domain-containing protein B
ttc23,tetratricopeptide repeat domain 23
wdsub1,"WD repeat, sterile alpha motif and U-box domain containing 1"
roral,RAR related orphan receptor A-like
LOC581552,G patch domain-containing protein 4
LOC105444717,uncharacterized LOC105444717
LOC100893749,uncharacterized LOC100893749
LOC584491,ankyrin repeat domain-containing protein 27
kif23,kinesin family member 23
tep1,telomerase associated protein 1
prag1,"PEAK1 related, kinase-activating pseudokinase 1"
mns1,meiosis specific nuclear structural 1
psmb4,proteasome 20S subunit beta 4
LOC100892774,galactose-3-O-sulfotransferase 2
gnai1,G protein subunit alpha i1-3
rpusd3,RNA pseudouridine synthase D3
LOC582318,UPF0577 protein KIAA1324-like
LOC100889137,Fanconi anemia core complex-associated protein 100
LOC105441549,mu-type opioid receptor-like
cog5,component of oligomeric golgi complex 5
LOC590861,uncharacterized LOC590861
LOC115929846,RNA helicase Mov10l1-like
LOC105441547,voltage-dependent calcium channel subunit alpha-2/delta-1
slc25a20,solute carrier family 25 member 20
LOC591789,"bifunctional D-cysteine desulfhydrase/1-aminocyclopropane-1-carboxylate deaminase, mitochondrial"
LOC100893072,uncharacterized LOC100893072
LOC115929847,uncharacterized LOC115929847
LOC105439548,uncharacterized LOC105439548
LOC100893228,uncharacterized LOC100893228
LOC100892652,uncharacterized LOC100892652
LOC105436405,fibrillin-2
LOC115929976,uncharacterized LOC115929976
poglut1,protein O-glucosyltransferase 1
c1orf194,chromosome 1 open reading frame 194
trpv5,transient receptor potential cation channel subfamily V member 5
LOC115930044,uncharacterized protein K02A2.6-like
nit1,nitrilase 1
ABCC9a,ATP-binding cassette sub-family C member 9
LOC105440031,inter-alpha-trypsin inhibitor heavy chain H5-like
LOC594390,uncharacterized LOC594390
LOC763199,fibrous sheath CABYR-binding protein
LOC100891265,uncharacterized LOC100891265
LOC100891187,uncharacterized LOC100891187
LOC753871,uncharacterized LOC753871
LOC115919256,uncharacterized LOC115919256
glyctk,glycerate kinase
LOC585062,sialin-like
LOC577948,G-protein coupled receptor moody-like
cpt2,carnitine palmitoyltransferase 2
LOC105441329,uncharacterized LOC105441329
cwf19l1,CWF19 like cell cycle control factor 1
LOC105440032,macrophage migration inhibitory factor-like
LOC577624,uncharacterized LOC577624
LOC100890679,voltage-dependent calcium channel subunit alpha-2/delta-3
napepld,N-acyl phosphatidylethanolamine phospholipase D
ptpdc1,protein tyrosine phosphatase domain containing 1
LOC577370,acylamino-acid-releasing enzyme
LOC577307,acylamino-acid-releasing enzyme
LOC105439624,uncharacterized LOC105439624
LOC115919337,uncharacterized LOC115919337
LOC115919295,uncharacterized LOC115919295
LOC115929848,uncharacterized LOC115929848
LOC591403,epoxide hydrolase 1
LOC105441382,uncharacterized LOC105441382
LOC592912,"actin CyI, cytoplasmic"
pqbp1,polyglutamine binding protein 1
LOC105440286,uncharacterized LOC105440286
LOC591533,solute carrier family 15 member 4
LOC764889,solute carrier family 15 member 4-like
LOC576218,uncharacterized LOC576218
LOC576286,uncharacterized LOC576286
kdm5a,lysine demethylase 5A
LOC115919148,uncharacterized LOC115919148
LOC576361,ataxin-7-like protein 1
LOC576426,pleckstrin-2
zmynd10,zinc finger MYND-type containing 10
LOC575871,ADP-ribosylation factor 4
LOC100890026,uncharacterized LOC100890026
bbs2,Bardet-Biedl syndrome 2
rad52,"RAD52 homolog, DNA repair protein"
LOC586153,host cell factor 2
ap5b1,adaptor related protein complex 5 subunit beta 1
LOC100889598,annexin A7
LOC585129,protein SSUH2 homolog
LOC115919499,uncharacterized LOC115919499
LOC115919204,uncharacterized LOC115919204
LOC105446642,uncharacterized LOC105446642
LOC577998,muscarinic acetylcholine receptor M1-like
LOC577928,mitochondrial import inner membrane translocase subunit Tim17-B
LOC577854,ATP-binding cassette sub-family C member 9
LOC115919289,uncharacterized LOC115919289
LOC100889388,uncharacterized LOC100889388
LOC591764,alkaline serine exoprotease A
taz,tafazzin
rab7a,"RAB7A, member RAS oncogene family"
LOC591701,uncharacterized LOC591701
fezf2,FEZ family zinc finger 2
LOC115919134,galanin receptor type 2-like
psmd6,"proteasome 26S subunit, non-ATPase 6"
LOC590968,ubiquitin-conjugating enzyme E2 N
dcaf1,DDB1 and CUL4 associated factor 1
msrb3,methionine sulfoxide reductase B3
LOC582463,protein kinase C delta type
LOC115919277,uncharacterized LOC115919277
mcm2,minichromosome maintenance complex component 2
tpra1,transmembrane protein adipocyte associated 1
LOC578301,uncharacterized LOC578301
LOC578221,uncharacterized LOC578221
LOC100888524,uncharacterized LOC100888524
LOC115929849,uncharacterized LOC115929849
LOC115919437,testis-expressed protein 264-like
LOC115919214,uncharacterized LOC115919214
LOC115929850,uncharacterized LOC115929850
LOC115918321,uncharacterized LOC115918321
LOC105440245,uncharacterized LOC105440245
LOC105440247,uncharacterized LOC105440247
LOC577279,transmembrane protein 115
LOC577340,centrosomal protein of 83 kDa
LOC115930022,uncharacterized LOC115930022
LOC105443849,uncharacterized LOC105443849
LOC115929852,carbohydrate sulfotransferase 2-like
LOC100893855,contactin-2
LOC105440722,uncharacterized LOC105440722
LOC762569,contactin-2
LOC115919216,uncharacterized LOC115919216
LOC115919358,E3 ubiquitin-protein ligase PDZRN3-B-like
LOC115919111,E3 ubiquitin-protein ligase PDZRN3-like
LOC115919172,endoplasmin-like
LOC575541,plexin-A2
LOC575613,serine/threonine-protein kinase A-Raf
LOC575674,E3 ubiquitin-protein ligase HUWE1
LOC115919370,uncharacterized LOC115919370
LOC575879,uncharacterized LOC575879
LOC115917956,uncharacterized LOC115917956
LOC115930005,uncharacterized LOC115930005
LOC100893214,strongylocin 2-like
LOC588143,EF-hand calcium-binding domain-containing protein 10
LOC115929853,octopamine receptor 2-like
LOC115917891,cytochrome P450 2J6-like
LOC115918288,caveolin-3-like
LOC577206,cytochrome P450 2U1-like
LOC577145,amidase
mcm10,minichromosome maintenance 10 replication initiation factor
LOC100887858,vicilin-like seed storage protein At2g18540
upf2,UPF2 regulator of nonsense mediated mRNA decay
rps23,ribosomal protein S23
LOC115929854,galanin receptor type 2-like
LOC115929855,gastrin/cholecystokinin type B receptor-like
LOC100889160,tyrosine-protein kinase ZAP-70
LOC115919417,uncharacterized LOC115919417
LOC752750,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2"
LOC579460,ELKS/Rab6-interacting/CAST family member 1
LOC579578,F-box/LRR-repeat protein 14
LOC105438994,protein Wnt-5b-like
LOC586640,threonine synthase-like 1
LOC115919183,golgin subfamily A member 6-like protein 7
LOC579939,uncharacterized LOC579939
LOC115919212,myb-like protein Q
LOC757223,kelch-like protein 12
LOC100892419,wnt inhibitory factor 1
wif1,wnt inhibitory factor 1
LOC105441062,uncharacterized LOC105441062
LOC115918286,UDP-xylose and UDP-N-acetylglucosamine transporter-like
LOC100891084,uncharacterized LOC100891084
LOC105441071,uncharacterized LOC105441071
LOC105444934,uncharacterized LOC105444934
LOC577217,dynamin-1-like protein
LOC115918273,NACHT domain- and WD repeat-containing protein 1-like
LOC762368,biogenesis of lysosome-related organelles complex 1 subunit 6
LOC115918285,protein ERGIC-53-like
smad4l,mothers against decapentaplegic homolog 4-like
LOC115919390,WD repeat-containing protein 37-like
LOC583887,chromatin target of PRMT1 protein
LOC583868,uridine phosphorylase 2
LOC115917955,pleckstrin homology domain-containing family G member 5-like
LOC115919106,histone deacetylase 11-like
LOC115919252,uncharacterized LOC115919252
LOC115919144,helicase ARIP4-like
LOC115917871,voltage-dependent L-type calcium channel subunit alpha-1D-like
LOC115929856,voltage-dependent L-type calcium channel subunit alpha-1D-like
LOC115918284,mRNA-decapping enzyme 1B-like
LOC100891846,uncharacterized LOC100891846
LOC578270,STE20-related kinase adapter protein alpha
LOC756151,acyl-CoA 6-desaturase
LOC115919361,guanidinoacetate N-methyltransferase-like
LOC762549,gamma-aminobutyric acid receptor subunit gamma-2
LOC100893009,macrophage mannose receptor 1
LOC115929857,C-type mannose receptor 2-like
LOC105441061,tenascin-X-like
LOC115929858,collagen alpha-1(V) chain-like
LOC115919136,protein lifeguard 2-like
LOC589513,origin recognition complex subunit 5
LOC583613,reelin
LOC764718,ADP-ribosylation factor-like protein 8B-A
LOC764711,dipeptidyl peptidase 1
LOC115929859,glycine-rich cell wall structural protein 1.0-like
LOC585051,transmembrane protein 168
LOC115930035,uncharacterized LOC115930035
LOC115918307,cytochrome P450 3A24-like
LOC115929860,galanin receptor type 1-like
LOC580105,alpha-N-acetylglucosaminidase
LOC115929861,ocellar opsin-like
LOC588907,"succinate-semialdehyde dehydrogenase, mitochondrial"
LOC115919140,glutarate-semialdehyde dehydrogenase-like
LOC592936,general transcription factor 3C polypeptide 6
LOC592923,splicing factor 45
LOC115917899,ribonuclease P protein subunit p14-like
LOC115917898,cyclin-Q-like
LOC592899,POC1 centriolar protein homolog A
LOC115919104,dual specificity protein phosphatase 6-like
LOC105440631,uncharacterized LOC105440631
LOC576133,abl interactor 2
LOC100889216,carbohydrate sulfotransferase 11
LOC115919245,carbohydrate sulfotransferase 11-like
LOC754244,carbohydrate sulfotransferase 11
LOC577645,centrin-3
LOC115917969,zinc finger protein 280B-like
LOC115919464,uncharacterized LOC115919464
LOC115919465,protein LMBR1L-like
LOC587212,glucose-6-phosphatase 3
LOC592658,"FAST kinase domain-containing protein 1, mitochondrial"
LOC115918291,uncharacterized LOC115918291
LOC115919242,protogenin A-like
LOC115919443,thiamin pyrophosphokinase 1-like
LOC100892522,protein SSUH2 homolog
LOC105441352,neurofascin
LOC764448,hemicentin-1
LOC115919507,uncharacterized LOC115919507
LOC579742,neuronal cell adhesion molecule
LOC115919291,uncharacterized LOC115919291
LOC115919294,uncharacterized LOC115919294
Mir183,microRNA mir-183
Mir96,microRNA mir-96
Mir182,microRNA mir-182
LOC115918326,ubiquitin-conjugating enzyme E2 H-like
LOC762737,nuclear-interacting partner of ALK
LOC585525,kelch domain-containing protein 10
LOC593261,glutamate receptor-interacting protein 2
LOC115929982,uncharacterized LOC115929982
LOC115919538,uncharacterized LOC115919538
LOC115919309,uncharacterized LOC115919309
LOC115919280,uncharacterized LOC115919280
LOC588017,ubiquitin-like modifier-activating enzyme ATG7
LOC588038,actin-related protein 2/3 complex subunit 4
LOC105436686,endonuclease 8-like 2
LOC594110,high mobility group protein HMGI-C
LOC100888471,uncharacterized protein C3orf18 homolog
LOC115918306,transmembrane protein 43-like
LOC115918275,uncharacterized LOC115918275
LOC587674,prestin
LOC587654,sulfate transporter
LOC585756,sulfate transporter
LOC755972,uncharacterized LOC755972
gtf3c1,general transcription factor IIIC subunit 1
LOC100890452,uncharacterized LOC100890452
fbh1,F-box DNA helicase 1
ankrd16,ankyrin repeat domain 16
LOC589560,uncharacterized LOC589560
LOC105436738,uncharacterized LOC105436738
rab43,"RAB43, member RAS oncogene family"
hdhd5,haloacid dehalogenase like hydrolase domain containing 5
isy1-rab43,ISY1-RAB43 readthrough
imp4,IMP U3 small nucleolar ribonucleoprotein 4
LOC105443717,probable serine/threonine-protein kinase kinX
LOC579871,DNA-binding protein HEXBP
LOC100893962,peroxisome assembly protein 26
LOC577039,F-actin-capping protein subunit alpha
tbc1d25,TBC1 domain family member 25
LOC100891474,UPF0691 protein C9orf116 homolog
nicn1,nicolin 1
LOC105441991,uncharacterized LOC105441991
LOC100893592,uncharacterized LOC100893592
LOC583129,putative helicase MOV-10
LOC100892395,putative helicase MOV-10
LOC589386,putative helicase MOV-10
LOC115929845,uncharacterized LOC115929845
ncapg2,non-SMC condensin II complex subunit G2
dnpep,aspartyl aminopeptidase
LOC755050,uncharacterized LOC755050
LOC575393,ATP-binding cassette sub-family B member 9
LOC100892777,ATP-binding cassette sub-family B member 9
Mir92a,microRNA mir-92a
Mir92c,microRNA mir-92c
Mir92b,microRNA mir-92b
LOC100893279,uncharacterized LOC100893279
LOC100890321,uncharacterized LOC100890321
LOC763434,uncharacterized LOC763434
LOC115929983,uncharacterized LOC115929983
LOC115919305,uncharacterized LOC115919305
LOC105438640,uncharacterized LOC105438640
LOC115929862,uncharacterized LOC115929862
ndufa8,NADH:ubiquinone oxidoreductase subunit A8
dnah6,dynein axonemal heavy chain 6
LOC105447386,Ig-like V-type domain-containing protein FAM187A
LOC580994,mucin-5AC
LOC581820,atrial natriuretic peptide receptor 1-like
LOC100889133,neurogenic locus notch homolog protein 1
LOC115919393,atrial natriuretic peptide receptor 1-like
LOC100892166,fibropellin-1
LOC575027,fibrillin-1
LOC575093,fibropellin-1
LOC753251,F-box/LRR-repeat protein 7
LOC100893391,heme transporter hrg1-A-like
cdk6,cyclin-dependent kinase 6
LOC581909,cholinesterase 1
LOC105445668,cholinesterase 1-like
LOC763207,cholinesterase 1
LOC115917894,carboxylesterase 5A-like
LOC576889,cholinesterase 1
LOC100891732,cholinesterase 2
LOC576756,methanethiol oxidase
LOC576686,formin-like protein 6
LOC115919423,uncharacterized LOC115919423
LOC576460,calmodulin-like protein 4
slc25a42,solute carrier family 25 member 42
LOC105445669,muscarinic acetylcholine receptor M1-like
adam10,ADAM metallopeptidase domain 10
LOC115918272,disintegrin and metalloproteinase domain-containing protein 10-like
LOC105436649,uncharacterized LOC105436649
h2b.1,"histone H2B-1, sperm specific"
LOC115919176,uncharacterized LOC115919176
LOC582147,uncharacterized LOC582147
LOC115919487,NADPH oxidase 5-like
LOC581717,GTP-binding protein Rheb
LOC100891619,natural resistance-associated macrophage protein 1
LOC115919306,uncharacterized LOC115919306
LOC115919307,zinc finger protein 830-like
LOC583644,molybdenum cofactor sulfurase
LOC755194,endoplasmic reticulum junction formation protein lunapark-B-like
LOC105437435,C-type lectin domain family 4 member K-like
LOC115929865,CX3C chemokine receptor 1-like
LOC755122,disintegrin and metalloproteinase domain-containing protein 10
LOC105440478,uncharacterized LOC105440478
LOC115919169,uncharacterized LOC115919169
LOC581388,disintegrin and metalloproteinase domain-containing protein 10
LOC115918116,uncharacterized LOC115918116
LOC115929989,"histone H2B.1, sperm"
LOC581608,uncharacterized LOC581608
LOC115918276,uncharacterized LOC115918276
LOC581656,NADPH oxidase 5
LOC762467,ras-like protein rasD
LOC115929866,natural resistance-associated macrophage protein 2-like
LOC115919262,uncharacterized LOC115919262
znf830,zinc finger protein 830
LOC581966,molybdenum cofactor sulfurase-like
LOC582015,endoplasmic reticulum junction formation protein lunapark-B
LOC105445261,uncharacterized LOC105445261
LOC105437440,uncharacterized LOC105437440
LOC100891546,sorting nexin-10
fmc1,formation of mitochondrial complex V assembly factor 1 homolog
LOC584099,solute carrier family 41 member 1
LOC115929867,uncharacterized LOC115929867
LOC105437415,MFS-type transporter SLC18B1-like
LOC584144,DNA-directed RNA polymerase I subunit RPA34
xfinl3,zinc finger protein Xfin-like 3
nprl2,"NPR2 like, GATOR1 complex subunit"
LOC591085,flavin-containing monooxygenase FMO GS-OX-like 4
LOC575238,flavin-containing monooxygenase FMO GS-OX-like 2
LOC115918322,uncharacterized LOC115918322
LOC592010,iporin
LOC100889172,kelch-like protein 12
LOC588386,NAD(P)H-hydrate epimerase
LOC115919509,uncharacterized LOC115919509
mus81,MUS81 structure-specific endonuclease subunit
LOC100889412,carbohydrate sulfotransferase 11
LOC575081,myeloid differentiation primary response protein MyD88
LOC575153,myeloid differentiation factor 88
LOC575215,contactin-associated protein-like 2
LOC575286,E3 ubiquitin-protein ligase arkadia-B
ntaq1,N-terminal glutamine amidase 1
LOC100889702,uncharacterized LOC100889702
LOC100889792,deoxyribonuclease-1
LOC100891312,deoxyribonuclease-1
LOC100889861,deoxyribonuclease-1
LOC594310,deoxyribonuclease-1
LOC100889954,fibropellin-1
LOC582445,microfibril-associated glycoprotein 4
lztfl1,leucine zipper transcription factor like 1
kat14,lysine acetyltransferase 14
eif4b,eukaryotic translation initiation factor 4B
LOC582266,protein pygopus-like
LOC100890480,uncharacterized LOC100890480
LOC587107,uncharacterized LOC587107
crhbp,corticotropin releasing hormone binding protein
srp19,signal recognition particle 19
LOC579676,suppressor protein of bem1/bed5 double mutants
LOC583696,neurogenic locus notch homolog protein 1
LOC115919512,delta-like protein 1
LOC583674,slit homolog 2 protein-like
LOC115919265,uncharacterized LOC115919265
LOC105438140,uncharacterized LOC105438140
LOC115919184,uncharacterized LOC115919184
LOC105445247,uncharacterized LOC105445247
LOC583611,arylsulfatase A
LOC583591,arylsulfatase A
LOC100891837,delta-like protein A
LOC115918318,delta-like protein 3
LOC100893124,fibropellin-1
LOC585137,delta-like protein B
LOC585484,fibropellin-1
LOC100888711,fibropellin-3
LOC115919414,uncharacterized LOC115919414
LOC115929869,uncharacterized protein K02A2.6-like
LOC592023,delta-like protein C
LOC100894013,fibropellin-1-like
xylb,xylulokinase
LOC100892264,amidase
LOC100892183,monocarboxylate transporter 9
LOC593724,uncharacterized LOC593724
LOC115919520,uncharacterized LOC115919520
LOC100893626,uncharacterized LOC100893626
LOC588142,"5-aminolevulinate synthase, erythroid-specific, mitochondrial"
ccdc51,coiled-coil domain containing 51
abhd14a,abhydrolase domain containing 14A
prmt6,protein arginine methyltransferase 6
LOC100893916,uncharacterized LOC100893916
LOC591109,dedicator of cytokinesis protein 3
LOC754011,uncharacterized LOC754011
cdc123,cell division cycle 123
LOC100888948,UDP-glucuronosyltransferase 2C1-like
LOC582206,laminin subunit beta-1
LOC115929870,uncharacterized LOC115929870
LOC115919407,uncharacterized LOC115919407
LOC105445603,uncharacterized LOC105445603
LOC100890563,uncharacterized LOC100890563
LOC105445735,uncharacterized LOC105445735
LOC588460,"folylpolyglutamate synthase, mitochondrial"
LOC105437528,ATP-binding cassette sub-family C member 9-like
LOC752863,ATP-binding cassette sub-family C member 8
LOC105445392,"folylpolyglutamate synthase, mitochondrial"
LOC588997,ATP-binding cassette sub-family C member 9
LOC100890414,"folylpolyglutamate synthase, mitochondrial"
abcc9,ATP binding cassette subfamily C member 9
LOC115929871,ATP-binding cassette sub-family C member 9-like
LOC115919249,ATP-binding cassette sub-family C member 8-like
LOC105438262,uncharacterized LOC105438262
LOC115919449,uncharacterized LOC115919449
LOC115919115,BLOC-1-related complex subunit 6-like
LOC115919116,pre-mRNA-processing ATP-dependent RNA helicase PRP5-like
LOC588765,twinfilin-1
LOC593910,"complex I assembly factor TIMMDC1, mitochondrial"
LOC593900,proton myo-inositol cotransporter
LOC115919279,uncharacterized LOC115919279
LOC105439536,uncharacterized protein C12orf40-like
LOC589255,V-type proton ATPase subunit S1
LOC589309,ATP-binding cassette sub-family D member 2
LOC115918027,protein piccolo-like
LOC115929873,protein piccolo-like
LOC115917992,NCK-interacting protein with SH3 domain-like
LOC753256,dolichol-phosphate mannosyltransferase subunit 3
LOC115919244,uncharacterized LOC115919244
LOC100889461,uncharacterized LOC100889461
LOC115919549,uncharacterized LOC115919549
LOC105446831,uncharacterized LOC105446831
LOC585718,uncharacterized LOC585718
LOC115918328,uncharacterized LOC115918328
LOC115919550,uncharacterized LOC115919550
LOC115919562,small nucleolar RNA SNORA57
LOC100889727,glutamyl aminopeptidase
LOC115919470,"myosin light chain kinase, smooth muscle-like"
LOC584323,glutamyl aminopeptidase
LOC115919247,uncharacterized LOC115919247
LOC584889,divergent protein kinase domain 2A
LOC115919445,isochorismatase domain-containing protein 1-like
LOC575061,uncharacterized LOC575061
LOC105437086,U4/U6 small nuclear ribonucleoprotein Prp3-like
LOC752818,protein KTI12 homolog
LOC115919171,deoxyuridine 5'-triphosphate nucleotidohydrolase-like
LOC115919541,uncharacterized LOC115919541
LOC105446301,uncharacterized LOC105446301
LOC105446300,uncharacterized LOC105446300
LOC100890359,protein FAM189A1
LOC115919164,serine-rich adhesin for platelets-like
LOC115919432,uncharacterized LOC115919432
LOC115919500,anaphase-promoting complex subunit 15-like
LOC579832,MYCBP-associated protein
LOC115929875,uncharacterized protein F54H12.2-like
LOC105442299,activated RNA polymerase II transcriptional coactivator p15-like
LOC115919114,phosphatidylethanolamine N-methyltransferase-like
LOC581564,phosphatidylethanolamine N-methyltransferase
LOC115918274,transcription factor 12-like
LOC115919343,uncharacterized LOC115919343
LOC105446307,mediator of RNA polymerase II transcription subunit 20
LOC588651,"succinate dehydrogenase assembly factor 3, mitochondrial"
LOC752289,rho-related protein racA
LOC105446292,BTB/POZ domain-containing protein KCTD21-like
LOC100890917,uncharacterized LOC100890917
LOC105446290,monocarboxylate transporter 2-like
LOC591844,glutathione S-transferase omega-1
LOC588496,glutathione S-transferase omega-1
lyrm7,LYR motif containing 7
atic,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
LOC100889943,uncharacterized LOC100889943
LOC100891346,uncharacterized LOC100891346
LOC100891464,"39S ribosomal protein L42, mitochondrial"
LOC100889775,uncharacterized LOC100889775
LOC105446287,uncharacterized LOC105446287
LOC752243,uncharacterized LOC752243
LOC115919173,uncharacterized LOC115919173
LOC115918222,ubiquitin carboxyl-terminal hydrolase BAP1-like
LOC105447200,"dynein heavy chain 3, axonemal-like"
LOC115929878,uncharacterized LOC115929878
LOC115929879,mucin-2-like
LOC115919239,uncharacterized LOC115919239
LOC100892150,uncharacterized LOC100892150
LOC100892223,solute carrier family 25 member 40
LOC115919255,protein zwilch homolog
LOC115919373,uncharacterized LOC115919373
LOC589044,protein Ycf2
LOC115917931,lysM and putative peptidoglycan-binding domain-containing protein 1-like
mtnr1b,melatonin receptor type 1B-B-like
LOC752630,basic leucine zipper and W2 domain-containing protein 1
LOC115918282,"methionine--tRNA ligase, cytoplasmic-like"
LOC115919363,forkhead box protein C2-A-like
LOC105445268,uncharacterized LOC105445268
